"1825","4904 TORTUGA PL, AUSTIN, TX, 78731","Match","Exact","4904 TORTUGA PL, AUSTIN, TX, 78731","-97.77974,30.333334","63928685","R","48","453","001719","3021"
"2957","2107 E 8TH ST, AUSTIN, TX, 78702","Match","Exact","2107 E 8TH ST, AUSTIN, TX, 78702","-97.71901,30.262785","63947259","R","48","453","000901","1021"
"538","7208 CARVER AVE, AUSTIN, TX, 78752","Match","Exact","7208 CARVER AVE, AUSTIN, TX, 78752","-97.69922,30.33081","63932619","L","48","453","001812","3018"
"1826","7317 DOSWELL LN, AUSTIN, TX, 78739","Match","Exact","7317 DOSWELL LN, AUSTIN, TX, 78739","-97.904495,30.192455","64053475","L","48","453","001770","1036"
"2956","5304 RAMBLING RANGE, AUSTIN, TX, 78727","Match","Exact","5304 RAMBLING RANGE, AUSTIN, TX, 78727","-97.73938,30.421978","63926391","R","48","453","001745","1034"
"537","3012 E 14TH HALF ST, AUSTIN, TX, 78702","No_Match"
"1823","7124 SENTRY PATH, AUSTIN, TX, 78744","No_Match"
"2959","927 E 56TH HALF ST, AUSTIN, TX, 78751","No_Match"
"536","3012 E 14TH HALF ST, AUSTIN, TX, 78702","No_Match"
"1824","2502 BARTON HILLS DR, AUSTIN, TX, 78704","Match","Exact","2502 BARTON HILLS DR, AUSTIN, TX, 78704","-97.79181,30.252796","63943508","R","48","453","001901","2002"
"2958","1130 SPUR ST, AUSTIN, TX, 78721","Match","Exact","1130 SPUR ST, AUSTIN, TX, 78721","-97.68841,30.270933","63951622","L","48","453","002110","2006"
"1829","1409 SINGLETON AVE, AUSTIN, TX, 78702","Match","Exact","1409 SINGLETON AVE, AUSTIN, TX, 78702","-97.7144,30.276796","63947657","R","48","453","000803","1025"
"1827","12401 CARDINAL FLOWER DR, AUSTIN, TX, 78739","No_Match"
"1828","3905 CLAWSON RD UNIT 11, AUSTIN, TX, 78704","Match","Exact","3905 CLAWSON RD, AUSTIN, TX, 78704","-97.78118,30.233196","64015852","L","48","453","002005","2001"
"6882","615 WEST LYNN ST, AUSTIN, TX, 78703","Match","Exact","615 W LYNN ST, AUSTIN, TX, 78703","-97.76246,30.2751","63942813","R","48","453","001200","3000"
"6883","13114 TITANIUM ST, AUSTIN, TX, 78653","No_Match"
"6884","2019 E 3RD ST, AUSTIN, TX, 78702","Match","Exact","2019 E 3RD ST, AUSTIN, TX, 78702","-97.72172,30.258154","63948550","R","48","453","000902","3016"
"6885","11005 PAIRNOY LN, AUSTIN, TX, 78739","Match","Exact","11005 PAIRNOY LN, AUSTIN, TX, 78739","-97.90299,30.19242","64053474","L","48","453","001770","1014"
"6880","3017 E 16TH ST, AUSTIN, TX, 78702","Match","Exact","3017 E 16TH ST, AUSTIN, TX, 78702","-97.7045,30.279348","63947737","R","48","453","000802","1009"
"6881","4617 RED RIVER ST, AUSTIN, TX, 78751","Match","Exact","4617 RED RIVER ST, AUSTIN, TX, 78751","-97.71819,30.307055","63945963","R","48","453","000304","1019"
"2940","7301 DAUGHERTY ST, AUSTIN, TX, 78757","Match","Exact","7301 DAUGHERTY ST, AUSTIN, TX, 78757","-97.73633,30.349632","63930895","R","48","453","001501","1008"
"540","11600 RIVER PLANTATION DR, AUSTIN, TX, 78747","No_Match"
"3","10201 JACKSBORO TRL, AUSTIN, TX, 78717","No_Match"
"6879","12401 CALIBRI LN, AUSTIN, TX, 78753","No_Match"
"2","1400 KINNEY AVE, AUSTIN, TX, 78704","Match","Exact","1400 KINNEY AVE, AUSTIN, TX, 78704","-97.76661,30.254837","63944478","R","48","453","001303","3010"
"542","11005 MARDEN LN, AUSTIN, TX, 78739","Match","Exact","11005 MARDEN LN, AUSTIN, TX, 78739","-97.895744,30.188747","63990044","L","48","453","001770","1054"
"1","3405 PECAN SPRINGS RD, AUSTIN, TX, 78723","No_Match"
"541","11504 RIVER PLANTATION DR, AUSTIN, TX, 78747","No_Match"
"0","3805 ALPINE AUTUMN DR, AUSTIN, TX, 78744","No_Match"
"6876","13125 MERIDIAN PARK BLVD, AUSTIN, TX, 78652","No_Match"
"2944","8018 HIDDEN VIEW CIR, AUSTIN, TX, 78724","Match","Exact","8018 HIDDEN VIEW CIR, AUSTIN, TX, 78724","-97.63952,30.28791","64018145","L","48","453","002208","4000"
"544","107 E 31ST ST BLDG 2, AUSTIN, TX, 78705","Tie"
"7","5804 SOUTHERNER WAY, AUSTIN, TX, 78747","No_Match"
"6875","500 FRANKLIN BLVD, AUSTIN, TX, 78751","Match","Exact","500 FRANKLIN BLVD, AUSTIN, TX, 78751","-97.72551,30.320444","63931685","R","48","453","000305","3004"
"2943","7109 TUMBLEWEED DR, AUSTIN, TX, 78724","Match","Exact","7109 TUMBLEWEED DR, AUSTIN, TX, 78724","-97.65483,30.309948","63935339","R","48","453","002201","1049"
"543","14713 BEDSTRAW DR, AUSTIN, TX, 78660","No_Match"
"6","7206 CARVER AVE, AUSTIN, TX, 78752","Match","Exact","7206 CARVER AVE, AUSTIN, TX, 78752","-97.699234,30.33079","63932619","L","48","453","001812","3018"
"6878","7312 DUNGAREES WAY, AUSTIN, TX, 78617","No_Match"
"2942","1402 WILSHIRE BLVD, AUSTIN, TX, 78722","Match","Exact","1402 WILSHIRE BLVD, AUSTIN, TX, 78722","-97.71406,30.296595","63947400","L","48","453","000307","1034"
"1810","2113 ALTA VISTA AVE, AUSTIN, TX, 78704","Match","Exact","2113 ALTA VISTA AVE, AUSTIN, TX, 78704","-97.745575,30.239902","63945078","L","48","453","001402","2022"
"546","5921 LEHMAN WAY, AUSTIN, TX, 78747","No_Match"
"5","7206 CARVER AVE, AUSTIN, TX, 78752","Match","Exact","7206 CARVER AVE, AUSTIN, TX, 78752","-97.699234,30.33079","63932619","L","48","453","001812","3018"
"6877","4605 OAK CLIFF DR, AUSTIN, TX, 78721","Match","Exact","4605 OAK CLIFF DR, AUSTIN, TX, 78721","-97.68305,30.284689","64000060","R","48","453","002109","3006"
"2941","2319 WESTLAKE DR, AUSTIN, TX, 78746","Match","Exact","2319 WESTLAKE DR, AUSTIN, TX, 78746","-97.78422,30.303547","64008030","R","48","453","001913","2025"
"1811","7804 HARDY DR, AUSTIN, TX, 78757","Match","Exact","7804 HARDY DR, AUSTIN, TX, 78757","-97.728004,30.352676","63931129","L","48","453","001504","3000"
"545","107 E 31ST ST BLDG 2, AUSTIN, TX, 78705","Tie"
"4","4517 PLACID PL, AUSTIN, TX, 78731","Match","Exact","4517 PLACID PL, AUSTIN, TX, 78731","-97.754234,30.321388","63929504","R","48","453","000101","2027"
"2948","5611 BULL CREEK RD, AUSTIN, TX, 78756","Match","Exact","5611 BULL CREEK RD, AUSTIN, TX, 78756","-97.74629,30.33197","63929460","R","48","453","000206","2007"
"1812","3404 ALDWYCHE DR, AUSTIN, TX, 78704","Match","Exact","3404 ALDWYCHE DR, AUSTIN, TX, 78704","-97.77961,30.23793","640694106","R","48","453","002005","1000"
"548","2104 HERMIA ST, AUSTIN, TX, 78741","No_Match"
"2947","8012 HIDDEN VIEW CIR, AUSTIN, TX, 78724","Match","Exact","8012 HIDDEN VIEW CIR, AUSTIN, TX, 78724","-97.639496,30.287899","64018145","L","48","453","002208","4000"
"1813","4009 VIVAS LN, AUSTIN, TX, 78735","Match","Exact","4009 VIVAS LN, AUSTIN, TX, 78735","-97.84427,30.25907","64006402","L","48","453","001914","1012"
"547","14006 EUCALYPTUS BND, AUSTIN, TX, 78717","No_Match"
"2946","8014 HIDDEN VIEW CIR, AUSTIN, TX, 78724","Match","Exact","8014 HIDDEN VIEW CIR, AUSTIN, TX, 78724","-97.6395,30.287903","64018145","L","48","453","002208","4000"
"1814","1605 RABB RD, AUSTIN, TX, 78704","Match","Exact","1605 RABB RD, AUSTIN, TX, 78704","-97.7751,30.256922","63943728","L","48","453","001304","2003"
"9","709 THRASHER GLADE DR, AUSTIN, TX, 78660","No_Match"
"2945","8016 HIDDEN VIEW CIR, AUSTIN, TX, 78724","Match","Exact","8016 HIDDEN VIEW CIR, AUSTIN, TX, 78724","-97.63951,30.287907","64018145","L","48","453","002208","4000"
"1815","4610 CHIAPPERO TRL, AUSTIN, TX, 78731","Match","Exact","4610 CHIAPPERO TRL, AUSTIN, TX, 78731","-97.75003,30.3212","63929517","L","48","453","000101","1014"
"549","5909 LEHMAN WAY, AUSTIN, TX, 78747","No_Match"
"8","14616 IVEANS WAY, AUSTIN, TX, 78717","No_Match"
"1816","5313 GOLDEN CANARY LN, AUSTIN, TX, 78723","No_Match"
"1817","3400 SANTA MONICA DR, AUSTIN, TX, 78741","Match","Exact","3400 SANTA MONICA DR, AUSTIN, TX, 78741","-97.73561,30.218636","63948802","R","48","453","002307","3003"
"1818","4020 AIRPORT BLVD UNIT 3, AUSTIN, TX, 78722","Match","Exact","4020 AIRPORT BLVD, AUSTIN, TX, 78722","-97.70776,30.292198","641673646","L","48","453","000307","1041"
"2949","8010 HIDDEN VIEW CIR, AUSTIN, TX, 78724","Match","Exact","8010 HIDDEN VIEW CIR, AUSTIN, TX, 78724","-97.63949,30.287895","64018145","L","48","453","002208","4000"
"1819","14212 LAURINBURG DR, AUSTIN, TX, 78717","Match","Non_Exact","14212 LAURENBURG DR, AUSTIN, TX, 78717","-97.79273,30.489735","640714992","R","48","491","020311","1006"
"6891","801 SOLITUDE DR, AUSTIN, TX, 78660","No_Match"
"6892","2200 GRISWOLD LN, AUSTIN, TX, 78703","Match","Exact","2200 GRISWOLD LN, AUSTIN, TX, 78703","-97.76426,30.290909","63942131","R","48","453","001605","1010"
"6890","5605 COURTYARD CV, AUSTIN, TX, 78731","Match","Exact","5605 COURTYARD COVE, AUSTIN, TX, 78731","-97.78973,30.356167","63928230","L","48","453","001719","3007"
"2980","3001 VINEWOOD CV, AUSTIN, TX, 78757","Match","Exact","3001 VINEWOOD COVE, AUSTIN, TX, 78757","-97.73675,30.363716","63929910","L","48","453","001817","2003"
"6895","6709 PASEO SAN LUCAS LN, AUSTIN, TX, 78744","No_Match"
"6896","14503 FRANKEL LOOP, AUSTIN, TX, 78660","No_Match"
"6893","2200 GRISWOLD LN, AUSTIN, TX, 78703","Match","Exact","2200 GRISWOLD LN, AUSTIN, TX, 78703","-97.76426,30.290909","63942131","R","48","453","001605","1010"
"6894","6712 PASEO SAN LUCAS LN, AUSTIN, TX, 78744","No_Match"
"513","1405 MAIER DR, AUSTIN, TX, 78660","No_Match"
"1843","4529 BERKMAN DR, AUSTIN, TX, 78723","No_Match"
"2975","9304 CARSON CREEK BLVD UNIT B, AUSTIN, TX, 78617","Match","Non_Exact","9304 CARSON CREEK BLVD, DEL VALLE, TX, 78617","-97.67172,30.224277","63952182","L","48","453","002310","2037"
"6889","2102 FORD ST, AUSTIN, TX, 78704","Match","Exact","2102 FORD ST, AUSTIN, TX, 78704","-97.774994,30.254839","63943735","R","48","453","001304","2002"
"512","1902 HETHER ST, AUSTIN, TX, 78704","Match","Exact","1902 HETHER ST, AUSTIN, TX, 78704","-97.77248,30.252161","63943769","R","48","453","001304","2005"
"1844","4521 BERKMAN DR, AUSTIN, TX, 78723","No_Match"
"2974","406 SOUTH PARK DR, AUSTIN, TX, 78704","Match","Exact","406 S PARK DR, AUSTIN, TX, 78704","-97.76246,30.2319","63945152","R","48","453","001308","2000"
"6888","2102 FORD ST, AUSTIN, TX, 78704","Match","Exact","2102 FORD ST, AUSTIN, TX, 78704","-97.774994,30.254839","63943735","R","48","453","001304","2002"
"511","1902 HETHER ST, AUSTIN, TX, 78704","Match","Exact","1902 HETHER ST, AUSTIN, TX, 78704","-97.77248,30.252161","63943769","R","48","453","001304","2005"
"1841","1305 N WESTON LN, AUSTIN, TX, 78733","Match","Non_Exact","1305 WESTON LN N, AUSTIN, TX, 78733","-97.84519,30.326973","63973809","R","48","453","001912","1027"
"2977","5708 KENNEDY ST, AUSTIN, TX, 78747","No_Match"
"6887","1313 ALTA VISTA AVE, AUSTIN, TX, 78704","Match","Exact","1313 ALTA VISTA AVE, AUSTIN, TX, 78704","-97.74088,30.248156","63948254","L","48","453","001402","2004"
"510","1429 MAIER DR, AUSTIN, TX, 78660","No_Match"
"1842","2306 LA CASA DR, AUSTIN, TX, 78704","Match","Exact","2306 LA CASA DR, AUSTIN, TX, 78704","-97.78145,30.248379","63943609","R","48","453","001901","3016"
"2976","5704 KENNEDY ST, AUSTIN, TX, 78747","No_Match"
"6886","1900 FOREST TRL, AUSTIN, TX, 78703","Match","Exact","1900 FOREST TRL, AUSTIN, TX, 78703","-97.767624,30.293198","63941449","L","48","453","001605","1005"
"2971","908 E 13TH ST, AUSTIN, TX, 78702","Match","Exact","908 E 13TH ST, AUSTIN, TX, 78702","-97.73018,30.27324","63946469","L","48","453","000803","3037"
"1840","6603 MESA DR, AUSTIN, TX, 78731","Match","Exact","6603 MESA DR, AUSTIN, TX, 78731","-97.76969,30.35477","63928454","R","48","453","001718","3010"
"2970","5724 KENNEDY ST, AUSTIN, TX, 78747","No_Match"
"2973","2702 CREST AVE, AUSTIN, TX, 78702","Match","Exact","2702 CREST AVE, AUSTIN, TX, 78702","-97.704185,30.27355","63947997","L","48","453","000802","2001"
"2972","5603 WOODVIEW AVE, AUSTIN, TX, 78756","Match","Exact","5603 WOODVIEW AVE, AUSTIN, TX, 78756","-97.74441,30.331827","63929461","R","48","453","000206","2008"
"519","6800 MANCHACA RD UNIT 6, AUSTIN, TX, 78745","Match","Exact","6800 MANCHACA RD, AUSTIN, TX, 78745","-97.80668,30.20421","63940358","R","48","453","001713","1013"
"1849","2004 E 10TH ST, AUSTIN, TX, 78702","Match","Exact","2004 E 10TH ST, AUSTIN, TX, 78702","-97.719284,30.264618","63947254","L","48","453","000901","1005"
"518","1504 WINDSOR RD, AUSTIN, TX, 78703","No_Match"
"517","5903 CARLEEN DR, AUSTIN, TX, 78757","Match","Exact","5903 CARLEEN DR, AUSTIN, TX, 78757","-97.74998,30.336859","63929159","R","48","453","001501","2016"
"1847","606 LINARES LN, AUSTIN, TX, 78652","No_Match"
"2979","7921 BEACON KNOB WAY, AUSTIN, TX, 78744","No_Match"
"516","1433 MAIER DR, AUSTIN, TX, 78660","No_Match"
"1848","2004 E 10TH ST, AUSTIN, TX, 78702","Match","Exact","2004 E 10TH ST, AUSTIN, TX, 78702","-97.719284,30.264618","63947254","L","48","453","000901","1005"
"2978","5700 KENNEDY ST, AUSTIN, TX, 78747","No_Match"
"515","1401 GASTON AVE, AUSTIN, TX, 78703","Match","Exact","1401 GASTON AVE, AUSTIN, TX, 78703","-97.75237,30.295038","63942246","L","48","453","001603","3011"
"1845","17 MARGRANITA CRES, AUSTIN, TX, 78703","Match","Exact","17 MARGRANITA CRES, AUSTIN, TX, 78703","-97.75908,30.298717","64019091","R","48","453","001603","5004"
"514","6904 IDEA RD, AUSTIN, TX, 78741","No_Match"
"1846","17 MARGRANITA CRES, AUSTIN, TX, 78703","Match","Exact","17 MARGRANITA CRES, AUSTIN, TX, 78703","-97.75908,30.298717","64019091","R","48","453","001603","5004"
"522","1102 1/2 FIESTA ST, AUSTIN, TX, 78702","Match","Exact","1102 FIESTA ST, AUSTIN, TX, 78702","-97.70589,30.265402","63947913","L","48","453","000801","1010"
"1830","3113 ALDWYCHE DR, AUSTIN, TX, 78704","No_Match"
"2966","5712 KENNEDY ST, AUSTIN, TX, 78747","No_Match"
"6898","3010 YELLOWPINE TER, AUSTIN, TX, 78757","Match","Exact","3010 YELLOWPINE TER, AUSTIN, TX, 78757","-97.74137,30.354416","63929106","R","48","453","001501","3004"
"521","1102 1/2 FIESTA ST, AUSTIN, TX, 78702","Match","Exact","1102 FIESTA ST, AUSTIN, TX, 78702","-97.70589,30.265402","63947913","L","48","453","000801","1010"
"1831","7817 TUSMAN DR, AUSTIN, TX, 78735","Match","Exact","7817 TUSMAN DR, AUSTIN, TX, 78735","-97.87921,30.250763","625677651","L","48","453","001908","2018"
"2965","3604 TYRONE DR, AUSTIN, TX, 78759","Match","Exact","3604 TYRONE DR, AUSTIN, TX, 78759","-97.71686,30.416712","63926824","R","48","453","001829","2012"
"6897","1006 W OLTORF ST, AUSTIN, TX, 78704","Tie"
"524","4020 AIRPORT BLVD UNIT 15, AUSTIN, TX, 78722","Match","Exact","4020 AIRPORT BLVD, AUSTIN, TX, 78722","-97.70776,30.292198","641673646","L","48","453","000307","1041"
"1832","7817 TUSMAN DR, AUSTIN, TX, 78735","Match","Exact","7817 TUSMAN DR, AUSTIN, TX, 78735","-97.87921,30.250763","625677651","L","48","453","001908","2018"
"2964","4005 CLAWSON RD, AUSTIN, TX, 78704","Match","Exact","4005 CLAWSON RD, AUSTIN, TX, 78704","-97.782265,30.23158","63944054","L","48","453","002005","2001"
"523","4020 AIRPORT BLVD UNIT 15, AUSTIN, TX, 78722","Match","Exact","4020 AIRPORT BLVD, AUSTIN, TX, 78722","-97.70776,30.292198","641673646","L","48","453","000307","1041"
"1833","1521 MAIER DR, AUSTIN, TX, 78660","No_Match"
"2963","4602 ROUNDUP TRL, AUSTIN, TX, 78745","Match","Exact","4602 ROUNDUP TRL, AUSTIN, TX, 78745","-97.79525,30.22764","63939070","R","48","453","001712","1031"
"6899","804 TOTIS RD, AUSTIN, TX, 78748","No_Match"
"2962","11112 COMISO PALA PATH, AUSTIN, TX, 78726","Match","Exact","11112 COMISO PALA PATH, AUSTIN, TX, 78726","-97.82844,30.434818","63980263","R","48","453","001714","3028"
"2961","9403 MC KNIGHT LOOP, AUSTIN, TX, 78717","No_Match"
"520","6800 MANCHACA RD UNIT 5, AUSTIN, TX, 78745","Match","Exact","6800 MANCHACA RD, AUSTIN, TX, 78745","-97.80668,30.20421","63940358","R","48","453","001713","1013"
"2960","5820 HARPER PARK DR UNIT 13, AUSTIN, TX, 78735","No_Match"
"1838","203 VERRADO PATH, AUSTIN, TX, 78748","No_Match"
"529","10601 SPEEDWAGON RUN, AUSTIN, TX, 78754","No_Match"
"1839","6725 VICENZA DR, AUSTIN, TX, 78652","No_Match"
"526","3007 E 13TH ST, AUSTIN, TX, 78702","Match","Exact","3007 E 13TH ST, AUSTIN, TX, 78702","-97.704254,30.277328","63947771","R","48","453","000802","1018"
"1834","5903 WOODVIEW AVE, AUSTIN, TX, 78757","Match","Exact","5903 WOODVIEW AVE, AUSTIN, TX, 78757","-97.74385,30.33561","63929232","R","48","453","001501","4033"
"525","4020 AIRPORT BLVD UNIT 14, AUSTIN, TX, 78722","Match","Exact","4020 AIRPORT BLVD, AUSTIN, TX, 78722","-97.70776,30.292198","641673646","L","48","453","000307","1041"
"1835","2406 MC BEE ST, AUSTIN, TX, 78723","No_Match"
"2969","2414 E 8TH ST, AUSTIN, TX, 78702","Match","Exact","2414 E 8TH ST, AUSTIN, TX, 78702","-97.715065,30.263626","63947841","L","48","453","000901","1008"
"528","4113 SINCLAIR AVE, AUSTIN, TX, 78756","Match","Exact","4113 SINCLAIR AVE, AUSTIN, TX, 78756","-97.7471,30.312275","63929629","R","48","453","000204","2017"
"1836","214 VERRADO PATH, AUSTIN, TX, 78748","No_Match"
"2968","5720 KENNEDY ST, AUSTIN, TX, 78747","No_Match"
"527","1208 CASTLE HILL ST, AUSTIN, TX, 78703","Match","Exact","1208 CASTLE HILL ST, AUSTIN, TX, 78703","-97.75323,30.277824","63943100","L","48","453","001605","3010"
"1837","801 NORTH BLUFF DR BLDG 59, AUSTIN, TX, 78745","Match","Exact","801 N BLUFF DR, AUSTIN, TX, 78745","-97.771645,30.192814","641669515","R","48","453","002402","4014"
"2967","5716 KENNEDY ST, AUSTIN, TX, 78747","No_Match"
"571","13800 LYNDHURST ST BLDG 1, AUSTIN, TX, 78717","No_Match"
"570","15601 SAMUEL TRL, AUSTIN, TX, 78717","No_Match"
"574","13800 LYNDHURST ST BLDG 1, AUSTIN, TX, 78717","No_Match"
"2992","1415 NORTH ST, AUSTIN, TX, 78756","Match","Exact","1415 NORTH ST, AUSTIN, TX, 78756","-97.73728,30.322647","63998510","L","48","453","000205","3002"
"575","609 PUERTA VALLARTA LN, AUSTIN, TX, 78652","No_Match"
"2993","7000 BENDING OAK RD, AUSTIN, TX, 78749","Match","Exact","7000 BENDING OAK RD, AUSTIN, TX, 78749","-97.86855,30.230461","63978718","R","48","453","001737","1001"
"572","13800 LYNDHURST ST BLDG 1, AUSTIN, TX, 78717","No_Match"
"2994","2408 WILLOW ST, AUSTIN, TX, 78702","Match","Exact","2408 WILLOW ST, AUSTIN, TX, 78702","-97.71798,30.253763","63948660","L","48","453","001000","3005"
"573","13800 LYNDHURST ST BLDG 1, AUSTIN, TX, 78717","No_Match"
"2995","1701 ADRIANE DR, AUSTIN, TX, 78721","Match","Exact","1701 ADRIANE DR, AUSTIN, TX, 78721","-97.69113,30.283022","63948027","R","48","453","002109","2006"
"578","4717 HERZOG ST, AUSTIN, TX, 78723","No_Match"
"2996","8805 SLATER DR, AUSTIN, TX, 78747","No_Match"
"579","801 NORTH BLUFF DR BLDG 49, AUSTIN, TX, 78745","Match","Exact","801 N BLUFF DR, AUSTIN, TX, 78745","-97.771645,30.192814","641669515","R","48","453","002402","4014"
"2997","5812 EDEN DR, AUSTIN, TX, 78747","No_Match"
"576","801 NORTH BLUFF DR BLDG 51, AUSTIN, TX, 78745","Match","Exact","801 N BLUFF DR, AUSTIN, TX, 78745","-97.771645,30.192814","641669515","R","48","453","002402","4014"
"2998","5808 EDEN DR, AUSTIN, TX, 78747","No_Match"
"577","1129 LOTT AVE, AUSTIN, TX, 78721","Match","Exact","1129 LOTT AVE, AUSTIN, TX, 78721","-97.681435,30.27216","63974818","R","48","453","002110","1007"
"2999","5816 EDEN DR, AUSTIN, TX, 78747","No_Match"
"580","2412 CHAMBRAY CT, AUSTIN, TX, 78748","Match","Non_Exact","2412 CHAMBRAY CT, AUSTIN, TX, 78739","-97.850586,30.146536","641764173","L","48","453","001775","1043"
"2991","9210 PARTRIDGE CIR, AUSTIN, TX, 78758","Match","Exact","9210 PARTRIDGE CIR, AUSTIN, TX, 78758","-97.711395,30.368135","63930484","R","48","453","001820","3007"
"2990","13308 KEARNS DR, AUSTIN, TX, 78660","No_Match"
"582","801 NORTH BLUFF DR BLDG 65, AUSTIN, TX, 78745","Match","Exact","801 N BLUFF DR, AUSTIN, TX, 78745","-97.771645,30.192814","641669515","R","48","453","002402","4014"
"581","801 NORTH BLUFF DR BLDG 64, AUSTIN, TX, 78745","Match","Exact","801 N BLUFF DR, AUSTIN, TX, 78745","-97.771645,30.192814","641669515","R","48","453","002402","4014"
"2989","16013 AXEHANDLE TRL, AUSTIN, TX, 78717","No_Match"
"2983","10804 DIMITRIOS DR, AUSTIN, TX, 78747","No_Match"
"583","801 NORTH BLUFF DR BLDG 66, AUSTIN, TX, 78745","Match","Exact","801 N BLUFF DR, AUSTIN, TX, 78745","-97.771645,30.192814","641669515","R","48","453","002402","4014"
"2984","10508 DIMITRIOS DR, AUSTIN, TX, 78747","No_Match"
"584","801 NORTH BLUFF DR BLDG 62, AUSTIN, TX, 78745","Match","Exact","801 N BLUFF DR, AUSTIN, TX, 78745","-97.771645,30.192814","641669515","R","48","453","002402","4014"
"2981","5804 BREEZEWOOD DR, AUSTIN, TX, 78745","Match","Exact","5804 BREEZEWOOD DR, AUSTIN, TX, 78745","-97.778694,30.204462","63949607","R","48","453","002402","2010"
"585","801 NORTH BLUFF DR BLDG 63, AUSTIN, TX, 78745","Match","Exact","801 N BLUFF DR, AUSTIN, TX, 78745","-97.771645,30.192814","641669515","R","48","453","002402","4014"
"2982","8105 CARDIN DR, AUSTIN, TX, 78759","Match","Exact","8105 CARDIN DR, AUSTIN, TX, 78759","-97.750175,30.369589","63928079","R","48","453","001707","2014"
