"6","1422 COLLIER ST, Austin, TX, 78704","Match","Exact","1422 COLLIER ST, AUSTIN, TX, 78704","-97.76665,30.252453","63944509","R","48","453","001303","2006"
"543","5916 FAIRLANE DR, Austin, TX, 78757","Match","Exact","5916 FAIRLANE DR, AUSTIN, TX, 78757","-97.750435,30.338987","63929158","L","48","453","001501","2003"
"6878","1304 MAN O WAR DR, Austin, TX, 78617","Match","Non_Exact","1304 MAN O WAR DR, DEL VALLE, TX, 78617","-97.51914,30.224983","64123578","L","48","453","002433","1001"
"2942","8908 WESTERN TRL, Austin, TX, 78641","No_Match"
"5","1800 EVERGREEN AVE, Austin, TX, 78704","Match","Exact","1800 EVERGREEN AVE, AUSTIN, TX, 78704","-97.7652,30.25011","64015869","R","48","453","001304","4006"
"546","6115 RICKEY DR, Austin, TX, 78757","Match","Exact","6115 RICKEY DR, AUSTIN, TX, 78757","-97.75115,30.341549","63929144","R","48","453","001501","2021"
"545","6116 BULLARD DR, Austin, TX, 78757","Match","Exact","6116 BULLARD DR, AUSTIN, TX, 78757","-97.74914,30.341883","63929161","L","48","453","001501","2002"
"4","1903 KINNEY AVE, Austin, TX, 78704","Match","Exact","1903 KINNEY AVE, AUSTIN, TX, 78704","-97.76885,30.25127","63943855","L","48","453","001304","4000"
"2941","9006 WESTERN TRL, Austin, TX, 78641","No_Match"
"6877","1302 MAN O WAR DR, Austin, TX, 78617","Match","Non_Exact","1302 MAN O WAR DR, DEL VALLE, TX, 78617","-97.51914,30.225021","64123578","L","48","453","002433","1001"
"548","3845 RANCH RD 2222, Austin, TX, 78731","Match","Exact","3845 RANCH RD 2222, AUSTIN, TX, 78731","-97.767296,30.340548","63928600","L","48","453","000102","1000"
"547"," DRY CREEK DR, Austin, TX, 78731","No_Match"
"9","1703 LAMAR BLVD S, Austin, TX, 78704","No_Match"
"549"," LAS COLINAS DR, Austin, TX, 78731","No_Match"
"8","1702 LAMAR BLVD S, Austin, TX, 78704","No_Match"
"2949","13311 MISTY BND, Austin, TX, 78641","Match","Non_Exact","13311 MISTY BEND, LEANDER, TX, 78641","-97.87572,30.505402","64080957","R","48","453","001765","2002"
"6891","4500 OLTORF ST E, Austin, TX, 78741","No_Match"
"6892","6412 CARSON RDG, Austin, TX, 78741","Match","Exact","6412 CARSON RIDGE, AUSTIN, TX, 78741","-97.70562,30.220425","63964949","L","48","453","002312","3024"
"2980","10600 CHERRY HOLLOW XING, Austin, TX, 78641","Match","Non_Exact","10600 CHERRY HOLLOW CROSSING, LEANDER, TX, 78641","-97.96087,30.510431","63963627","R","48","453","001766","1007"
"6890"," WICKERSHAM LN, Austin, TX, 78741","No_Match"
"6896","2101 THRASHER LN, Austin, TX, 78741","Match","Exact","2101 THRASHER LN, AUSTIN, TX, 78741","-97.700584,30.222288","641670304","L","48","453","002312","3023"
"6893","6309 RIVERSIDE DR E, Austin, TX, 78741","No_Match"
"6894","2306 THRASHER LN, Austin, TX, 78741","Match","Exact","2306 THRASHER LN, AUSTIN, TX, 78741","-97.7025,30.219961","641670281","R","48","453","002312","3024"
"513","1600 LANCER LN, Austin, TX, 78733","Match","Exact","1600 LANCER LN, AUSTIN, TX, 78733","-97.86703,30.340088","63924958","L","48","453","001783","2024"
"1843","11500 HIGHVIEW DR, Austin, TX, 78750","Match","Exact","11500 HIGHVIEW DR, AUSTIN, TX, 78750","-97.7899,30.434793","63985160","R","48","453","001781","2017"
"6889","2450 WICKERSHAM LN, Austin, TX, 78741","Match","Exact","2450 WICKERSHAM LN, AUSTIN, TX, 78741","-97.724686,30.225275","63948848","R","48","453","002313","1004"
"512","1305 MIAMI DR, Austin, TX, 78733","Match","Exact","1305 MIAMI DR, AUSTIN, TX, 78733","-97.868484,30.338543","64000200","R","48","453","001783","2024"
"1844","8702 ROYALWOOD DR, Austin, TX, 78750","Match","Exact","8702 ROYALWOOD DR, AUSTIN, TX, 78750","-97.785675,30.433016","63925690","R","48","453","001782","1006"
"6888","2450 WICKERSHAM LN, Austin, TX, 78741","Match","Exact","2450 WICKERSHAM LN, AUSTIN, TX, 78741","-97.724686,30.225275","63948848","R","48","453","002313","1004"
"511","1402 LANCER LN, Austin, TX, 78733","Match","Exact","1402 LANCER LN, AUSTIN, TX, 78733","-97.86758,30.338736","63924958","L","48","453","001783","2024"
"510","2330 CUERNAVACA DR N, Austin, TX, 78733","Match","Exact","2330 CUERNAVACA DR N, AUSTIN, TX, 78733","-97.85639,30.342886","64006118","L","48","453","001783","1025"
"1840"," LAKEVIEW ST, Austin, TX, 78641","No_Match"
"519","1507 CANYON EDGE DR, Austin, TX, 78733","Match","Exact","1507 CANYON EDGE DR, AUSTIN, TX, 78733","-97.86269,30.337652","63925024","R","48","453","001783","1031"
"1849","9934 JASMINE CREEK DR, Austin, TX, 78726","Match","Exact","9934 JASMINE CREEK DR, AUSTIN, TX, 78726","-97.828606,30.43566","63980269","L","48","453","001714","3028"
"518"," CANYON EDGE DR, Austin, TX, 78733","No_Match"
"517","1407 VILLAGE WEST DR, Austin, TX, 78733","Match","Exact","1407 VILLAGE WEST DR, AUSTIN, TX, 78733","-97.86677,30.338629","63924965","R","48","453","001783","2036"
"1847","10304 PRISM DR, Austin, TX, 78726","Match","Exact","10304 PRISM DR, AUSTIN, TX, 78726","-97.82013,30.435152","63980415","L","48","453","001714","1050"
"2979","21205 CHERRY HOLLOW CV, Austin, TX, 78641","No_Match"
"516","1405 VILLAGE WEST DR, Austin, TX, 78733","Match","Exact","1405 VILLAGE WEST DR, AUSTIN, TX, 78733","-97.86738,30.338476","63924965","R","48","453","001783","2036"
"1848","10609 BRAMBLECREST DR, Austin, TX, 78726","Match","Exact","10609 BRAMBLECREST DR, AUSTIN, TX, 78726","-97.81856,30.437605","63992808","R","48","453","001714","1051"
"515","1303 VILLAGE WEST DR, Austin, TX, 78733","Match","Exact","1303 VILLAGE WEST DR, AUSTIN, TX, 78733","-97.8685,30.338121","63924961","R","48","453","001783","2036"
"1845","9429 SPRING HOLLOW DR, Austin, TX, 78750","Match","Exact","9429 SPRING HOLLOW DR, AUSTIN, TX, 78750","-97.79693,30.437935","63924557","L","48","453","001781","2016"
"514","1500 SAN JUAN DR, Austin, TX, 78733","Match","Exact","1500 SAN JUAN DR, AUSTIN, TX, 78733","-97.86667,30.33883","63924960","L","48","453","001783","2038"
"1846","11204 SPICEWOOD PKWY, Austin, TX, 78750","Match","Exact","11204 SPICEWOOD PKWY, AUSTIN, TX, 78750","-97.799194,30.43686","64027785","L","48","453","001781","1003"
"522","1304 LIPAN TRL, Austin, TX, 78733","Match","Exact","1304 LIPAN TRL, AUSTIN, TX, 78733","-97.870384,30.339483","63924807","L","48","453","001783","2023"
"6898","1709 POPPY SEED LN, Austin, TX, 78741","Match","Exact","1709 POPPY SEED LN, AUSTIN, TX, 78741","-97.6942,30.222437","623910630","R","48","453","002312","3026"
"521","1306 LIPAN TRL, Austin, TX, 78733","Match","Exact","1306 LIPAN TRL, AUSTIN, TX, 78733","-97.87019,30.339724","63985262","L","48","453","001783","2023"
"524","1307 CASTILE RD, Austin, TX, 78733","Match","Exact","1307 CASTILE RD, AUSTIN, TX, 78733","-97.86991,30.338745","63924814","R","48","453","001783","2023"
"2964","18405 ROUNDROCK RD, Austin, TX, 78641","No_Match"
"523","1102 VILLAGE WEST DR, Austin, TX, 78733","Match","Exact","1102 VILLAGE WEST DR, AUSTIN, TX, 78733","-97.87146,30.337196","63924810","L","48","453","001783","2023"
"2963","18402 ROUNDROCK RD, Austin, TX, 78641","No_Match"
"6899","1617 POPPY SEED LN, Austin, TX, 78741","Match","Exact","1617 POPPY SEED LN, AUSTIN, TX, 78741","-97.69377,30.22283","623910630","R","48","453","002312","3026"
"2962","18408 ROUNDROCK RD, Austin, TX, 78641","No_Match"
"520","1101 CASTILE RD, Austin, TX, 78733","Match","Exact","1101 CASTILE RD, AUSTIN, TX, 78733","-97.86953,30.336609","63924815","R","48","453","001783","2055"
"1838"," LAKEVIEW ST, Austin, TX, 78641","No_Match"
"1839","16609 JACKSON ST, Austin, TX, 78641","Match","Non_Exact","16609 JACKSON ST, LEANDER, TX, 78641","-97.91548,30.448996","63973680","L","48","453","001765","2069"
"529","616 SANTALUZ PATH, Austin, TX, 78732","Match","Exact","616 SANTALUZ PATH, AUSTIN, TX, 78732","-97.91911,30.339851","641782525","R","48","453","001760","1022"
"526","10509 WAR BONNET DR, Austin, TX, 78733","Match","Exact","10509 WAR BONNET DR, AUSTIN, TX, 78733","-97.879364,30.34039","63960475","L","48","453","001783","2050"
"1835","13427 B F M RD 2769, Austin, TX, 78726","No_Match"
"525","1201 LIPAN TRL, Austin, TX, 78733","Match","Exact","1201 LIPAN TRL, AUSTIN, TX, 78733","-97.8712,30.33819","63924807","R","48","453","001783","2026"
"1836"," F M RD 2769, Austin, TX, 78641","No_Match"
"528","517 SUMMER ALCOVE WAY, Austin, TX, 78732","Match","Exact","517 SUMMER ALCOVE WAY, AUSTIN, TX, 78732","-97.91305,30.340612","641787481","L","48","453","001760","1022"
"1837"," LAKEVIEW ST, Austin, TX, 78641","No_Match"
"527","12313 MEDITERRA PL, Austin, TX, 78732","Match","Exact","12313 MEDITERRA PL, AUSTIN, TX, 78732","-97.91013,30.341051","641787485","R","48","453","001760","1031"
"571","13232 ZEN GARDENS WAY, Austin, TX, 78732","Match","Exact","13232 ZEN GARDENS WAY, AUSTIN, TX, 78732","-97.92095,30.34534","624655745","L","48","453","001760","2068"
"570","12312 MONTCLAIR BND, Austin, TX, 78732","Match","Exact","12312 MONTCLAIR BEND, AUSTIN, TX, 78732","-97.90838,30.343485","624864077","L","48","453","001760","1031"
"2992","21004 RIDGE CREST DR, Austin, TX, 78641","Match","Non_Exact","21004 RIDGE CREST DR, LEANDER, TX, 78641","-97.955734,30.512896","63963626","L","48","453","001766","1005"
"574"," PARKER BND, Austin, TX, 78734","No_Match"
"2993","11109 CHERRY HOLLOW XING, Austin, TX, 78641","Match","Non_Exact","11109 CHERRY HOLLOW CROSSING, LEANDER, TX, 78641","-97.95582,30.514372","63963632","L","48","453","001766","1005"
"575","15103 STRADER CIR, Austin, TX, 78734","Match","Exact","15103 STRADER CIR, AUSTIN, TX, 78734","-97.96008,30.343939","63923381","L","48","453","001742","2072"
"2994","21408 CREEKSIDE DR, Austin, TX, 78641","Match","Non_Exact","21408 CREEKSIDE DR, LEANDER, TX, 78641","-97.96171,30.515224","64081478","R","48","453","001766","1005"
"572"," BARRIE DR, Austin, TX, 78734","No_Match"
"2995","21420 CREEKSIDE DR, Austin, TX, 78641","Match","Non_Exact","21420 CREEKSIDE DR, LEANDER, TX, 78641","-97.96176,30.51487","64081478","R","48","453","001766","1005"
"573","15003 GEBRON DR, Austin, TX, 78734","Match","Exact","15003 GEBRON DR, AUSTIN, TX, 78734","-97.95689,30.345686","63923435","L","48","453","001742","2068"
"2996","21502 QUAIL VALLEY CV, Austin, TX, 78641","Match","Non_Exact","21502 QUAIL VALLEY COVE, LEANDER, TX, 78641","-97.9637,30.514149","63963624","L","48","453","001766","1005"
"578","16 RADNOR DR, Austin, TX, 78738","Match","Exact","16 RADNOR DR, AUSTIN, TX, 78738","-97.979294,30.34491","63990884","R","48","453","001773","3024"
"2997","21504 QUAIL VALLEY CV, Austin, TX, 78641","Match","Non_Exact","21504 QUAIL VALLEY COVE, LEANDER, TX, 78641","-97.963715,30.514149","63963624","L","48","453","001766","1005"
"579","15 POSTWOOD RD, Austin, TX, 78738","Match","Exact","15 POSTWOOD RD, AUSTIN, TX, 78738","-97.979614,30.342863","63990784","R","48","453","001773","3024"
"576","15221 GLEN HEATHER DR, Austin, TX, 78734","Match","Exact","15221 GLEN HEATHER DR, AUSTIN, TX, 78734","-97.96602,30.345161","63977187","L","48","453","001778","1067"
"2999","21433 CREEKSIDE DR, Austin, TX, 78641","Match","Non_Exact","21433 CREEKSIDE DR, LEANDER, TX, 78641","-97.96186,30.514095","64081487","L","48","453","001766","1007"
"577","102 LUCIA CIR, Austin, TX, 78734","Match","Exact","102 LUCIA CIR, AUSTIN, TX, 78734","-97.97633,30.343693","641775784","R","48","453","001773","3016"
"2991"," CHERRY HOLLOW XING, Austin, TX, 78641","No_Match"
"580","29 WINGREEN LOOP, Austin, TX, 78738","Match","Exact","29 WINGREEN LOOP, AUSTIN, TX, 78738","-97.98051,30.347103","63992681","L","48","453","001773","3024"
"2990","18211 ANGEL VALLEY DR, Austin, TX, 78641","Match","Non_Exact","18211 ANGEL VALLEY DR, LEANDER, TX, 78641","-97.90254,30.516136","623910552","R","48","453","001780","2004"
"582","5904 TUMBLING CIR, Austin, TX, 78731","Match","Exact","5904 TUMBLING CIR, AUSTIN, TX, 78731","-97.75766,30.344994","63928976","L","48","453","001718","2010"
"581","5811 TRAILRIDGE CIR, Austin, TX, 78731","Match","Exact","5811 TRAILRIDGE CIR, AUSTIN, TX, 78731","-97.75664,30.340187","63929008","R","48","453","001718","2007"
"2989"," BLUE CANYON CV, Austin, TX, 78641","No_Match"
"2983","10601 CHERRY HOLLOW XING, Austin, TX, 78641","Match","Non_Exact","10601 CHERRY HOLLOW CROSSING, LEANDER, TX, 78641","-97.96086,30.510426","63963627","L","48","453","001766","1006"
"583","920 PEARCE RD, Austin, TX, 78730","No_Match"
"2984","10500 RIDGE RIM DR, Austin, TX, 78641","Match","Non_Exact","10500 RIDGE RIM DR, LEANDER, TX, 78641","-97.96106,30.509474","63963629","R","48","453","001766","1006"
"2981"," RIDGE RIM DR, Austin, TX, 78641","No_Match"
"2982","10509 CHERRY HOLLOW XING, Austin, TX, 78641","Match","Non_Exact","10509 CHERRY HOLLOW CROSSING, LEANDER, TX, 78641","-97.96133,30.509745","63963630","L","48","453","001766","1005"
"586","19709 BEE CREEK TAVERN RD, Austin, TX, 78738","No_Match"
"2987"," TARANTULA CT, Austin, TX, 78641","No_Match"
"2988","13107 FAWN VALLEY DR, Austin, TX, 78613","Match","Non_Exact","13107 FAWNVALLEY DR, CEDAR PARK, TX, 78613","-97.8814,30.513885","63917565","R","48","453","001766","3054"
"588","5819 WESTSLOPE DR, Austin, TX, 78731","Match","Exact","5819 WESTSLOPE DR, AUSTIN, TX, 78731","-97.78289,30.343636","64003133","R","48","453","001719","1008"
"2985","10603 RIDGE RIM DR, Austin, TX, 78641","Match","Non_Exact","10603 RIDGE RIM DR, LEANDER, TX, 78641","-97.95946,30.509388","63963629","L","48","453","001766","1005"
"589","4408 LONG CHAMP DR, Austin, TX, 78746","Match","Exact","4408 LONG CHAMP DR, AUSTIN, TX, 78746","-97.79812,30.34165","63925546","L","48","453","001912","2004"
"2986","10707 CHERRY HOLLOW XING, Austin, TX, 78641","Match","Non_Exact","10707 CHERRY HOLLOW CROSSING, LEANDER, TX, 78641","-97.95941,30.511797","63963619","L","48","453","001766","1005"
"8900","4902 BARKBRIDGE TRL, Austin, TX, 78744","Match","Exact","4902 BARKBRIDGE TRL, AUSTIN, TX, 78744","-97.75275,30.177269","63950320","L","48","453","002427","2001"
"8901","4819 YUCCA HILL DR, Austin, TX, 78744","Match","Exact","4819 YUCCA HILL DR, AUSTIN, TX, 78744","-97.75326,30.178263","63950311","R","48","453","002427","2001"
"8902","4913 MISTY SLOPE LN, Austin, TX, 78744","Match","Exact","4913 MISTY SLOPE LN, AUSTIN, TX, 78744","-97.75315,30.176418","63980662","R","48","453","002427","2001"
"8903","4611 MAGIN MEADOW DR, Austin, TX, 78744","Match","Exact","4611 MAGIN MEADOW DR, AUSTIN, TX, 78744","-97.75711,30.178228","64097039","R","48","453","002427","2010"
"8904","4606 MAGIN MEADOW DR, Austin, TX, 78744","Match","Exact","4606 MAGIN MEADOW DR, AUSTIN, TX, 78744","-97.75735,30.178364","64097039","L","48","453","002427","2011"
"558","3717 PAPPYS WAY, Austin, TX, 78730","Match","Exact","3717 PAPPYS WAY, AUSTIN, TX, 78730","-97.82107,30.34253","632809304","L","48","453","001761","1047"
"8905","4705 BLUE MEADOW DR, Austin, TX, 78744","Match","Exact","4705 BLUE MEADOW DR, AUSTIN, TX, 78744","-97.755905,30.178345","64095989","R","48","453","002427","2010"
"559","3607 ROBBINS RD, Austin, TX, 78730","Match","Exact","3607 ROBBINS RD, AUSTIN, TX, 78730","-97.817604,30.340197","63959048","R","48","453","001761","1056"
"8906","7004 MEADOW LAKE BLVD, Austin, TX, 78744","Match","Exact","7004 MEADOW LAKE BLVD, AUSTIN, TX, 78744","-97.75502,30.17787","63980660","R","48","453","002427","2010"
"556","3705 RIVERCREST DR, Austin, TX, 78746","Match","Exact","3705 RIVERCREST DR, AUSTIN, TX, 78746","-97.81395,30.339455","63925448","R","48","453","001912","1006"
"8907","4503 ASHLEY WAY, Austin, TX, 78744","Match","Exact","4503 ASHLEY WAY, AUSTIN, TX, 78744","-97.76158,30.174679","63950233","R","48","453","002430","3004"
"557","3800 A RIVERCREST DR, Austin, TX, 78746","Match","Exact","3800 RIVERCREST DR, AUSTIN, TX, 78746","-97.81398,30.33943","63925448","L","48","453","001912","1010"
"8908","4407 SILVERSTONE DR, Austin, TX, 78748","Match","Non_Exact","4407 SILVERSTONE DR, AUSTIN, TX, 78744","-97.76241,30.175703","63950230","R","48","453","002430","3008"
"554","4703 PALISADE DR, Austin, TX, 78731","Match","Exact","4703 PALISADE DR, AUSTIN, TX, 78731","-97.78143,30.340967","63928382","L","48","453","001719","3022"
"8909","7402 VINCA CIR, Austin, TX, 78744","Match","Exact","7402 VINCA CIR, AUSTIN, TX, 78744","-97.75974,30.173643","63950268","R","48","453","002430","3013"
"555"," RIVERCREST DR, Austin, TX, 78746","No_Match"
"552","4320 SMALL DR, Austin, TX, 78731","Match","Exact","4320 SMALL DR, AUSTIN, TX, 78731","-97.77582,30.343725","64021956","L","48","453","001719","2007"
"553","5701 WESTSLOPE DR, Austin, TX, 78731","Match","Exact","5701 WESTSLOPE DR, AUSTIN, TX, 78731","-97.78069,30.341537","63928384","R","48","453","001719","1011"
"550"," LAS COLINAS DR, Austin, TX, 78731","No_Match"
"551"," RANCH RD 2222, Austin, TX, 78731","No_Match"
"560","7805 LAZY RIVER CV, Austin, TX, 78730","Match","Exact","7805 LAZY RIVER COVE, AUSTIN, TX, 78730","-97.82548,30.343649","640738591","L","48","453","001761","1049"
"8920","9000 UNITED KINGDOM DR, Austin, TX, 78748","Match","Exact","9000 UNITED KINGDOM DR, AUSTIN, TX, 78748","-97.80882,30.176878","64002952","R","48","453","002423","2004"
"8912","2300 PATSY PKWY, Austin, TX, 78744","Match","Exact","2300 PATSY PKWY, AUSTIN, TX, 78744","-97.764824,30.177834","63950213","L","48","453","002427","3017"
"8913","2505 ASHLEY WAY, Austin, TX, 78744","Match","Exact","2505 ASHLEY WAY, AUSTIN, TX, 78744","-97.76375,30.174711","64013218","R","48","453","002430","3002"
"8910","2511 PATSY PKWY, Austin, TX, 78744","Match","Exact","2511 PATSY PKWY, AUSTIN, TX, 78744","-97.762856,30.177286","63950219","R","48","453","002427","2010"
"8911","2513 ANDREA WOODS CV, Austin, TX, 78744","Match","Exact","2513 ANDREA WOODS COVE, AUSTIN, TX, 78744","-97.761925,30.178682","640901084","R","48","453","002427","2010"
"569","1702 FOGGY GLEN CV, Austin, TX, 78733","Match","Exact","1702 FOGGY GLEN COVE, AUSTIN, TX, 78733","-97.87263,30.344069","63924791","L","48","453","001783","2052"
"8916","2103 PATSY PKWY, Austin, TX, 78744","Match","Exact","2103 PATSY PKWY, AUSTIN, TX, 78744","-97.76726,30.178509","63949782","R","48","453","002427","3017"
"8917","8536 SHALLOT WAY, Austin, TX, 78748","Match","Exact","8536 SHALLOT WAY, AUSTIN, TX, 78748","-97.78888,30.174982","624932532","L","48","453","002422","3015"
"8914","2302 JENIBETH LN, Austin, TX, 78744","Match","Exact","2302 JENIBETH LN, AUSTIN, TX, 78744","-97.76564,30.176327","64008068","L","48","453","002430","3006"
"8915","2502 ASHLEY WAY, Austin, TX, 78744","Match","Exact","2502 ASHLEY WAY, AUSTIN, TX, 78744","-97.76393,30.17464","64013217","L","48","453","002430","3002"
"565","2005 MESTENA TRL, Austin, TX, 78733","Match","Exact","2005 MESTENA TRL, AUSTIN, TX, 78733","-97.86643,30.3448","640735773","R","48","453","001783","2023"
"566","1702 SARACEN RD, Austin, TX, 78733","Match","Exact","1702 SARACEN RD, AUSTIN, TX, 78733","-97.86557,30.341095","63924968","L","48","453","001783","2038"
"567","1701 TARTAR WAY, Austin, TX, 78733","Match","Exact","1701 TARTAR WAY, AUSTIN, TX, 78733","-97.86349,30.340452","63924970","R","48","453","001783","2046"
"8918","709 MINTURN LN, Austin, TX, 78748","Match","Exact","709 MINTURN LN, AUSTIN, TX, 78748","-97.80113,30.176767","63940708","L","48","453","002423","3014"
"568"," TOBOGGAN RUN, Austin, TX, 78733","No_Match"
"8919","636 RALPH ABLANEDO DR, Austin, TX, 78748","Match","Exact","636 RALPH ABLANEDO DR, AUSTIN, TX, 78748","-97.796425,30.174171","63990456","R","48","453","002422","3020"
"561","2314 RIVER HILLS RD, Austin, TX, 78733","Match","Exact","2314 RIVER HILLS RD, AUSTIN, TX, 78733","-97.85025,30.3406","64123391","L","48","453","001783","1016"
"562"," RIVER HILLS RD, Austin, TX, 78733","No_Match"
"563","2104 CUERNAVACA DR N, Austin, TX, 78733","Match","Exact","2104 CUERNAVACA DR N, AUSTIN, TX, 78733","-97.860855,30.342365","64008380","L","48","453","001783","1026"
"8929","2508 MONARCH DR, Austin, TX, 78748","Match","Exact","2508 MONARCH DR, AUSTIN, TX, 78748","-97.82918,30.179361","63998689","R","48","453","001747","2005"
"8928","2108 TOULOUSE DR, Austin, TX, 78748","Match","Exact","2108 TOULOUSE DR, AUSTIN, TX, 78748","-97.82408,30.17942","63940228","R","48","453","001747","3002"
"8927","9501 CASTLEWOOD DR, Austin, TX, 78748","Match","Exact","9501 CASTLEWOOD DR, AUSTIN, TX, 78748","-97.826904,30.179707","63940198","L","48","453","001747","2008"
